REF#,id,name,ref,is_company,customer,supplier,parent_id,type,street,street2,zip,city,country_id/id,phone,mobile,fax,email,category_id/id,website,comment
base.res_partner_c065,base.res_partner_1029,"CENCAR LTD., (SRINAKARIN STORE)",C065,TRUE,TRUE,FALSE,,Default,425 ม.5 ถ.ศรีนครินทร์,ต.สำโรงเหนือ อ.เมืองสมุทรปราการ,10270,สมุทรปราการ,base.th,,,,,base.res_partner_category_wholesaler,,
base.res_partner_c064,base.res_partner_1030,"CENCAR LTD., (CHIANGMAI STORE)",C064,TRUE,TRUE,FALSE,,Default,94 ม.4 ถ.เชียงใหม่-ลำปาง,ต.หนองป่าครัง อ.เมือง,50000,เชียงใหม่,base.th,,,,,base.res_partner_category_wholesaler,,
base.res_partner_c064,base.res_partner_1031,กรุงเทพ (ขนส่ง),C064,FALSE,TRUE,FALSE,"CENCAR LTD., (CHIANGMAI STORE)",Shipping,โชคไพศาล ศูนย์ขนส่ง 1,บางแวก ถ.กาญจนาภิเษก,,กรุงเทพ,base.th,0-2410-3419,0-2410-3136,,,base.res_partner_category_wholesaler,,
base.res_partner_c063,base.res_partner_1032,"CENCAR LTD., (BANGBON STORE)",C063,TRUE,TRUE,FALSE,,Default,371 ถ.เอกชัย,แขวงบางบอน เขตบางบอน,10150,กรุงเทพ,base.th,,,,,base.res_partner_category_wholesaler,,
base.res_partner_c062,base.res_partner_1033,"CENCAR LTD., (RATCHADAPISEK STORE)",C062,TRUE,TRUE,FALSE,,Default,125 ถ.รัชดาภิเษก,แขวงดินแดง เขตดินแดง,10320,กรุงเทพ,base.th,,,,,base.res_partner_category_wholesaler,,
base.res_partner_c061,base.res_partner_1034,"เจริญจักรยาน,ขอนแก่น",C061,TRUE,TRUE,FALSE,,Default,86/62-63 ถ.ประชาสโมสร,อ.เมือง,,ขอนแก่น,base.th,0-4323-6807,,,,base.res_partner_category_wholesaler,,
base.res_partner_c061,base.res_partner_1035,กรุงเทพ (ขนส่ง),C061,FALSE,TRUE,FALSE,"เจริญจักรยาน,ขอนแก่น",Shipping,ส.แก่นนครพัฒนา บางแวก,ศูนย์ 1 พุทธมณฑล สาย 2,,กรุงเทพ,base.th,,,,,base.res_partner_category_wholesaler,,
base.res_partner_c060,base.res_partner_1036,"ชัยชนะ ออโต้ไบท์, หจก.",C060,TRUE,TRUE,FALSE,,Default,530 ถ.เจริญเมือง,ต.ท่าศาลา อ.เมือง,50100,เชียงใหม่,base.th,0-5330-8476-9,081-602-9224,,,base.res_partner_category_wholesaler,,
base.res_partner_c060,base.res_partner_1037,กรุงเทพ (ขนส่ง),C060,FALSE,TRUE,FALSE,"ชัยชนะ ออโต้ไบท์, หจก.",Shipping,นิ่มซี่เส็ง สาย 2,ถ.พุทธมณฑล,,กรุงเทพ,base.th,0-2448-2890-2,081-602-9224,,,base.res_partner_category_wholesaler,,
base.res_partner_c059,base.res_partner_1038,โชคชัยพานิช (วิศาลจักรยาน),C059,TRUE,TRUE,FALSE,,Default,238-240 ถ.เขื่อนธานี,อ.เมือง,34000,อุบลราชธานี,base.th,081-266-4314,,,,base.res_partner_category_wholesaler,,
base.res_partner_c059,base.res_partner_1039,กรุงเทพ (ขนส่ง),C059,FALSE,TRUE,FALSE,โชคชัยพานิช (วิศาลจักรยาน),Shipping,ตั้งง่วนหลี ข้ามบรมราชชนนี,สาย 3 ถ.พุทธมณฑล,,กรุงเทพ,base.th,0-2441-3022-3,,,,base.res_partner_category_wholesaler,,
base.res_partner_c057,base.res_partner_1040,เจริญกลการ,C057,TRUE,TRUE,FALSE,,Default,30 ถ.ยะรัง,อ.เมือง,94000,ปัตตานี,base.th,,,,,base.res_partner_category_wholesaler,,
base.res_partner_c057,base.res_partner_1041,กรุงเทพ (ขนส่ง),C057,FALSE,TRUE,FALSE,เจริญกลการ,Shipping,ปัตตานีปลาป่น ซ.131,เอกชัย-บางบอน ถ.กาญจนาภิเษก,,กรุงเทพ,base.th,0-2895-3024-5,,,,base.res_partner_category_wholesaler,,
base.res_partner_c053,base.res_partner_1042,ชัยเจริญจักรยาน,C053,TRUE,TRUE,FALSE,,Default,88/89 ม.7 ต.ซับสมอทอด,อ.บึงสามพัน,,เพชรบูรณ์,base.th,,,,,base.res_partner_category_wholesaler,,
base.res_partner_c053,base.res_partner_1043,กรุงเทพ (ขนส่ง),C053,FALSE,TRUE,FALSE,ชัยเจริญจักรยาน,Shipping,ประกายเพชรบูรณ์ เลยสาย 3,ถ.ปินเกล้า-นครชัยศรี,,กรุงเทพ,base.th,0-2805-5655,,,,base.res_partner_category_wholesaler,,
base.res_partner_c052,base.res_partner_1044,เจริญพานิช,C052,TRUE,TRUE,FALSE,,Default,131 ถ.เกษมราษฎร์,อ.เมือง,,อุตรดิตถ์,base.th,0-5541-1711,,,,base.res_partner_category_wholesaler,,
base.res_partner_c052,base.res_partner_1045,กรุงเทพ (ขนส่ง),C052,FALSE,TRUE,FALSE,เจริญพานิช,Shipping,วัฒนกิจอุตรดิตถ์ ซ.สนามกีฬา,สาย 2 ถ.พุทธมณฑล,,กรุงเทพ,base.th,0-2887-0914-5,,,,base.res_partner_category_wholesaler,,
base.res_partner_c051,base.res_partner_1046,"เจริญศรี, ร้าน",C051,TRUE,TRUE,FALSE,,Default,ฐ.40 ม.7 ถ.อู่ทอง,ต.หัวรอ อ.พระนครศรีอยุธยา,,พระนครศรีอยุธยา,base.th,0-3525-1471,086-394-5421,,,base.res_partner_category_wholesaler,,
base.res_partner_c050,base.res_partner_1047,ชอฮุง,C050,TRUE,TRUE,FALSE,,Default,2239-2241 ม.1 ถ.ราษฎร์บำรุง,ต.ชุมแพ อ.ชุมแพ,40130,ขอนแก่น,base.th,0-4331-2113,081-872-6550,,,base.res_partner_category_wholesaler,,
base.res_partner_c049,base.res_partner_1048,"เจริญชัยจักรยาน, หนองบัวลำภู",C049,TRUE,TRUE,FALSE,,Default,115/1 ม.3 ถ.วิจารณ์รังสรรค์,อ.เมือง,39000,หนองบัวลำภู,base.th,0-4231-1153,0-723089-185,,,base.res_partner_category_wholesaler,,
base.res_partner_c048,base.res_partner_1049,ฉอยเซ็น,C048,TRUE,TRUE,FALSE,,Default,73-75 ถ.นิวาส,ต.คูหาสวรรค์ อ.เมือง,93000,พัทลุง,base.th,0-7461-2942,,,,base.res_partner_category_wholesaler,,
base.res_partner_c048,base.res_partner_1050,กรุงเทพ (ขนส่ง),C048,FALSE,TRUE,FALSE,ฉอยเซ็น,Shipping,คงกะพัน ซ.5,สาย 3 พุทธมณฑล,,กรุงเทพ,base.th,,,,,base.res_partner_category_wholesaler,,
base.res_partner_c047,base.res_partner_1051,ช.นคร,C047,TRUE,TRUE,FALSE,,Default,856/8-9 ถ.เจตน์จำนงศ์,ต.บางปลาสร้อย อ.เมือง,,ชลบุรี,base.th,0-3828-5868,0-3827-6762,,,base.res_partner_category_wholesaler,,
base.res_partner_c046,base.res_partner_1052,"เจริญจักรยาน, อรัญ",C046,TRUE,TRUE,FALSE,,Default,41000 ถ.สายสัมพันธ์,ต.อรัญประเทศ อ.อรัญประเทศ,,สระแก้ว,base.th,0-3723-1676,,,,base.res_partner_category_wholesaler,,
base.res_partner_c046,base.res_partner_1053,กรุงเทพ (ขนส่ง),C046,FALSE,TRUE,FALSE,"เจริญจักรยาน, อรัญ",Shipping,อรัญ-วินัย ซ.รุ่งเรือง,สาย 3 ถ.พุทธมณฑล,,กรุงเทพ,base.th,0-2888-0447,,,,base.res_partner_category_wholesaler,,
base.res_partner_c045,base.res_partner_1054,"เจริญจักรยาน,โพนพิสัย",C045,TRUE,TRUE,FALSE,,Default,652 ม.1 ต.จุมพล,อ.โพนพิสัย,43120,หนองคาย,base.th,,,,,base.res_partner_category_wholesaler,,
base.res_partner_c044,base.res_partner_1055,"ชนะผลจักรยาน, ร้าน",C044,TRUE,TRUE,FALSE,,Default,33/11-12 ถ.นิยมทัศนา,ต.หน้าเมือง อ.เมือง,70000,ราชบุรี,base.th,0-3233-8763,086-796-9473,,,base.res_partner_category_wholesaler,,
base.res_partner_c044,base.res_partner_1056,กรุงเทพ (ขนส่ง),C044,FALSE,TRUE,FALSE,"ชนะผลจักรยาน, ร้าน",Shipping,เอกชัย ซ.3 ม.ขุมทรัพย์นคร,สาย 3 ถ.พุทธมณฑล,,กรุงเทพ,base.th,0-2888-0083,,,,base.res_partner_category_wholesaler,,
base.res_partner_c043,base.res_partner_1057,"เจริญกิจจักรยาน, ลำพูน",C043,TRUE,TRUE,FALSE,,Default,88 ถ.อินทยงยศ,อ.เมือง,,ลำพูน,base.th,0-5351-1232,,,,base.res_partner_category_wholesaler,,
base.res_partner_c043,base.res_partner_1058,กรุงเทพ (ขนส่ง),C043,FALSE,TRUE,FALSE,"เจริญกิจจักรยาน, ลำพูน",Shipping,นิ่มซี่เส็ง สาย 2,ถ.พุทธมณฑล,,กรุงเทพ,base.th,0-2448-2890-2,,,,base.res_partner_category_wholesaler,,
base.res_partner_c042,base.res_partner_1059,เจริญเมือง,C042,TRUE,TRUE,FALSE,,Default,33 ถ.ศรีเพชร,ต.ในเมือง อ.เมือง,,บุรีรัมย์,base.th,0-4461-1772,,,,base.res_partner_category_wholesaler,,
base.res_partner_c042,base.res_partner_1060,กรุงเทพ (ขนส่ง),C042,FALSE,TRUE,FALSE,เจริญเมือง,Shipping,พนมรุ้ง ศูนย์ขนส่ง LSR,สาย 2 ถ.พุทธมณฑล,,กรุงเทพ,base.th,0-2888-1684,,,,base.res_partner_category_wholesaler,,
base.res_partner_c040,base.res_partner_1061,เจริญการช่าง,C040,TRUE,TRUE,FALSE,,Default,1734/5-6 ถ.ประชาราษฎร์,ต.ธาตุเชิงชุม อ.เมือง,,สกลนคร,base.th,0-4271-2343,,,,base.res_partner_category_wholesaler,,
base.res_partner_c040,base.res_partner_1062,กรุงเทพ (ขนส่ง),C040,FALSE,TRUE,FALSE,เจริญการช่าง,Shipping,ต่อโชคขนส่ง(เตียชินเฮง) ศูนย์ขนส่ง 3,สาย 2 พุทธมณฑล,,กรุงเทพ,base.th,0-2448-1725,0-2887-2171,,,base.res_partner_category_wholesaler,,
base.res_partner_c039,base.res_partner_1063,ชัยรุ่งโรจน์,C039,TRUE,TRUE,FALSE,,Default,82 ม.5 ต.ท่ายาง,อ.ท่ายาง,76130,เพชรบุรี,base.th,0-3243-8055,086-165-8701,,,base.res_partner_category_wholesaler,,
base.res_partner_c038,base.res_partner_1064,จักรยานไทย,C038,TRUE,TRUE,FALSE,,Default,37 ถ.เมาตยาวงษ์,อ.เมือง,76000,ราชบุรี,base.th,,,,,base.res_partner_category_wholesaler,,
base.res_partner_c037,base.res_partner_1065,จักรยานภัณฑ์,C037,TRUE,TRUE,FALSE,,Default,123-125 ถ.อัมรินทร์,อ.เมือง,,ราชบุรี,base.th,0-3231-0133,087-767-3678,,,base.res_partner_category_wholesaler,,
base.res_partner_c036,base.res_partner_1066,ชัยจักรยาน,C036,TRUE,TRUE,FALSE,,Default,1308/2 ถ.สุขเกษม,อ.เมือง,,สกลนคร,base.th,0-4271-6324,,,,base.res_partner_category_wholesaler,,
base.res_partner_c035,base.res_partner_1067,"เซ็นเตอร์ไบค์, อรัญ",C035,TRUE,TRUE,FALSE,,Default,111 ม.7 ถ.ศรีเพ็ญ,ต.ป่าไร่ อ.อรัญประเทศ,,สระแก้ว,base.th,0-3722-2181,089-898-4433,,,base.res_partner_category_wholesaler,,
base.res_partner_c034,base.res_partner_1068,จักรศิลป์,C034,TRUE,TRUE,FALSE,,Default,201 ถ.พระพันวษา,ต.ท่าพี่เลี้ยง อ.เมือง,72000,สุพรรณบุรี,base.th,0-3551-1418,"0-3550-0436, 081-434-0816",,,base.res_partner_category_wholesaler,,
base.res_partner_c033,base.res_partner_1069,ช.บุญเลิศ สิงห์บุรี,C033,TRUE,TRUE,FALSE,,Default,777 ถ.ขุนสรรค์,อ.เมือง,16000,สิงห์บุรี,base.th,0-3651-1674,,,,base.res_partner_category_wholesaler,,
base.res_partner_c032,base.res_partner_1070,"เจริญกิจจักรยาน, ร้าน (ชัยนาท)",C032,TRUE,TRUE,FALSE,,Default,556 ม.8 ต.แพรก,อ.สรรคบุรี,,ชัยนาท,base.th,0-5648-1611,,,,base.res_partner_category_wholesaler,,
base.res_partner_c032,base.res_partner_1071,กรุงเทพ (ขนส่ง),C032,FALSE,TRUE,FALSE,"เจริญกิจจักรยาน, ร้าน (ชัยนาท)",Shipping,ชัยนาทสหพิทักษ์ ศูนย์ขนส่ง 2,สาย 2 พุทธมณฑล,,กรุงเทพ,base.th,0-2448-2939-40,,,,base.res_partner_category_wholesaler,,
base.res_partner_c031,base.res_partner_1072,ซ.สหยนต์,C031,TRUE,TRUE,FALSE,,Default,27 หมู่ 10 ถ.พหลโยธิน,ต.ห้วยไคร้ อ.แม่สาย,,เชียงราย,base.th,,,,,base.res_partner_category_wholesaler,,
base.res_partner_c031,base.res_partner_1073,กรุงเทพ (ขนส่ง),C031,FALSE,TRUE,FALSE,ซ.สหยนต์,Shipping,เชียงรายธนากร ซ.24,สาย 2 ถ.พุทธมณฑล,,กรุงเทพ,base.th,0-2885-8980,0-2885-8795,,,base.res_partner_category_wholesaler,,
base.res_partner_c029,base.res_partner_1074,เชาการช่าง,C029,TRUE,TRUE,FALSE,,Default,40927 ถ.เทศบาลสาย 1,อ.ขลุง,22110,จันทบุรี,base.th,0-3944-3249,,,,base.res_partner_category_wholesaler,,
base.res_partner_c029,base.res_partner_1075,กรุงเทพ (ขนส่ง),C029,FALSE,TRUE,FALSE,เชาการช่าง,Shipping,ยู่เฮงล้ง ศูนย์ขนส่ง LSR,สาย 2 ถ.พุทธมณฑล,,กรุงเทพ,base.th,0-2887-4844,0-2887-4855,,,base.res_partner_category_wholesaler,,
base.res_partner_c028,base.res_partner_1076,คลินิคยนต์,C028,TRUE,TRUE,FALSE,,Default,อ.แม่ขรี,,,พัทลุง,base.th,0-7469-5333,,,,base.res_partner_category_wholesaler,,
base.res_partner_c028,base.res_partner_1077,กรุงเทพ (ขนส่ง),C028,FALSE,TRUE,FALSE,คลินิคยนต์,Shipping,บรรทุกรักษ์ ซ.5 ม.ขุมทรัพย์นคร,สาย 3 ถ.พุทธมณฑล,,กรุงเทพ,base.th,0-2888-0970,,,,base.res_partner_category_wholesaler,,
base.res_partner_c027,base.res_partner_1078,"เจริญจักรยาน,ทุ่งสง",C027,TRUE,TRUE,FALSE,,Default,160-162 ถ.ชนปรีดา,อ.ทุ่งสง,80110,นครศรีธรรมราช,base.th,0-7541-1396,,,,base.res_partner_category_wholesaler,,
base.res_partner_c027,base.res_partner_1079,กรุงเทพ (ขนส่ง),C027,FALSE,TRUE,FALSE,"เจริญจักรยาน,ทุ่งสง",Shipping,กระบี่นครการ ต่างระดับฉิมพลี,สาย 1 ถ.กาญจนาภิเษก,,กรุงเทพ,base.th,0-2885-8746-8,,,,base.res_partner_category_wholesaler,,
base.res_partner_c026,base.res_partner_1080,"เซ็นเตอร์ไบร์, สุราษฎร์",C026,TRUE,TRUE,FALSE,,Default,58/9 ถ.ศรีวิชัย,ต.มะขามเตี้ย อ.เมือง,84000,สุราษฎร์ธานี,base.th,081-677-7728,,,,base.res_partner_category_wholesaler,,
base.res_partner_c026,base.res_partner_1081,กรุงเทพ (ขนส่ง),C026,FALSE,TRUE,FALSE,"เซ็นเตอร์ไบร์, สุราษฎร์",Shipping,บ้านดอนเจียรนัย ขนส่งก่อนเข้าทางด่วน,ขากลับ กาญจนาภิเษก,,กรุงเทพ,base.th,,,,,base.res_partner_category_wholesaler,,
base.res_partner_c025,base.res_partner_1082,เชิดเกียรติ,C025,TRUE,TRUE,FALSE,,Default,529/54 ถ.โกสีย์,ต.ปากน้ำโพธิ์ อ.เมือง,60000,นครสวรรค์,base.th,0-5622-4027,0-5631-3616,,,base.res_partner_category_wholesaler,,
base.res_partner_c024,base.res_partner_1083,ช. ชุมพร,C024,TRUE,TRUE,FALSE,,Default,281 ถ.โกสีย์,ต.ปากน้ำโพธิ์ อ.เมือง,,นครสวรรค์,base.th,0-5621-2639,0-5621-4358,,,base.res_partner_category_wholesaler,,
base.res_partner_c023,base.res_partner_1084,"ชัยสวัสดิ์พานิช, ร้าน",C023,TRUE,TRUE,FALSE,,Default,288/75-76 ถ.ชยางกูร,อ.เมือง,37000,อำนาจเจริญ,base.th,0-4545-1179,,,,base.res_partner_category_wholesaler,,
base.res_partner_c022,base.res_partner_1085,เจริญจักรยาน - นครปฐม,C022,TRUE,TRUE,FALSE,,Default,104 ถ.หลังพระ,อ.เมือง,,นครปฐม,base.th,0-3424-1869,081-995-1624,,,base.res_partner_category_wholesaler,,
base.res_partner_c021,base.res_partner_1086,"เจริญจักรยาน, กระบี่",C021,TRUE,TRUE,FALSE,,Shipping,โกล้วนรุ่งโรจน์ ศูนย์ขนส่ง LSR,สาย 2 ถ.พุทธมณฑล,,กรุงเทพ,base.th,0-2448-2898,0-2448-2937,,,base.res_partner_category_wholesaler,,
base.res_partner_c021,base.res_partner_1087,กระบี่ (สำนักงาน),C021,FALSE,TRUE,FALSE,"เจริญจักรยาน, กระบี่",Default,40981 ถ.ศรีตรัง,ต.กระบี่ใหญ่ อ.เมือง,81000,กระบี่,base.th,089-725-1359,,,,base.res_partner_category_wholesaler,,
base.res_partner_c020,base.res_partner_1088,เจริญการค้า,C020,TRUE,TRUE,FALSE,,Default,63/2-3 ถ.อุดรดุษฎี,อ.เมือง,41000,อุดรธานี,base.th,0-4234-3937,,,,base.res_partner_category_wholesaler,,
base.res_partner_c019,base.res_partner_1089,จรัญพานิชย์,C019,TRUE,TRUE,FALSE,,Default,"71,75 ต.หน้าเมือง",อ.เมือง,,ปราจีนบุรี,base.th,0-3721-3700,089-604-0027,,,base.res_partner_category_wholesaler,,
base.res_partner_c018,base.res_partner_1090,"ชนะชัยการช่าง, ร้าน",C018,TRUE,TRUE,FALSE,,Default,130/27-28 ถ.ราษฎร์อุทิศ,ศูนย์การค้าวังปลาตอง อ.อรัญประเทศ,27120,สระแก้ว,base.th,0-3723-2193,,,,base.res_partner_category_wholesaler,,
base.res_partner_c017,base.res_partner_1091,"เจริญทรัพย์, ร้าน",C017,TRUE,TRUE,FALSE,,Default,1502/58-59 ถ.ขุขันธ์,ต.เมืองใต้ อ.เมือง,33000,ศรีสะเกษ,base.th,0-4561-3126,,,,base.res_partner_category_wholesaler,,
base.res_partner_c017,base.res_partner_1092,กรุงเทพ (ขนส่ง),C017,FALSE,TRUE,FALSE,"เจริญทรัพย์, ร้าน",Shipping,โชคเจ้าสัว ศูนย์,สาย 4 พุทธมณฑล,,กรุงเทพ,base.th,0-2410-3180,,,,base.res_partner_category_wholesaler,,
base.res_partner_c016,base.res_partner_1093,ชินรักษ์,C016,TRUE,TRUE,FALSE,,Default,33/3-4 ถ.วจี,อ.หล่มสัก,67110,เพชรบูรณ์,base.th,0-5674-6262,,,,base.res_partner_category_wholesaler,,
base.res_partner_c016,base.res_partner_1094,กรุงเทพ (ขนส่ง),C016,FALSE,TRUE,FALSE,ชินรักษ์,Shipping,รวมมิตรหล่มสัก ซ.4 ม.ขุมทรัพย์นคร,สาย 3 ถ.พุทธมณฑล,,กรุงเทพ,base.th,0-2888-1108-9,,,,base.res_partner_category_wholesaler,,
base.res_partner_c015,base.res_partner_1095,"เจริญกิจจักรยาน, สัตหีบ",C015,TRUE,TRUE,FALSE,,Default,475/5 ถ.เทศบาล 9,ต.สัตหีบ อ.สัตหีบ,,ชลบุรี,base.th,0-3843-7815,081-487-8333,,,base.res_partner_category_wholesaler,,
base.res_partner_c015,base.res_partner_1096,กรุงเทพ (ขนส่ง),C015,FALSE,TRUE,FALSE,"เจริญกิจจักรยาน, สัตหีบ",Shipping,พรกิจ ซ.2 ม.ขุมทรัพย์นคร,สาย 3 ถ.พุทธมณฑล,,กรุงเทพ,base.th,0-2888-2033,0-2888-0535-6,,,base.res_partner_category_wholesaler,,
base.res_partner_c014,base.res_partner_1097,"เจริญจักรยานดี, ขอนแก่น(เม้ง)",C014,TRUE,TRUE,FALSE,,Default,86/6-7 ถ.ประชาสโมสร,ต.ในเมือง อ.เมือง,40000,ขอนแก่น,base.th,0-4333-3850,"085-005-5133, 081-361-3361",,,base.res_partner_category_wholesaler,,
base.res_partner_c014,base.res_partner_1098,กรุงเทพ (ขนส่ง),C014,FALSE,TRUE,FALSE,"เจริญจักรยานดี, ขอนแก่น(เม้ง)",Shipping,ชูเจริญขนส่ง ศูนย์ขนส่ง 3,สาย 2 พุทธมณฑล,,กรุงเทพ,base.th,,,,,base.res_partner_category_wholesaler,,
base.res_partner_c013,base.res_partner_1099,โชคอำนวยชัยการช่าง,C013,TRUE,TRUE,FALSE,,Default,398-400 ถ.หน้าเมือง,ต.ในเมือง อ.เมือง,,ขอนแก่น,base.th,0-4322-2218,089-710-0041,,,base.res_partner_category_wholesaler,,
base.res_partner_c012,base.res_partner_1100,ชาญชัยจักรยาน,C012,TRUE,TRUE,FALSE,,Default,127 ถ.ศรีพุนพิน,อ.พุนพิน,84130,สุราษฎร์ธานี,base.th,0-7731-2023,,,,base.res_partner_category_wholesaler,,
base.res_partner_c012,base.res_partner_1101,กรุงเทพ (ขนส่ง),C012,FALSE,TRUE,FALSE,ชาญชัยจักรยาน,Shipping,กรุงเทพปักษ์ใต้ ศูนย์ขนส่ง 1,บางแวก ถ.กาญจนาภิเษก,,กรุงเทพ,base.th,0-2410-3359,0-2410-4089,,,base.res_partner_category_wholesaler,,
base.res_partner_c011,base.res_partner_1102,"ช.ฐิติชัย, บจก.",C011,TRUE,TRUE,FALSE,,Default,1034 ถ.ประชาชื่น,อ.บางซื่อ,10800,กรุงเทพ,base.th,0-2910-0273-4,"0-2587-1604,0-2585-0105",,,base.res_partner_category_wholesaler,,
base.res_partner_c010,base.res_partner_1103,"เจริญจักรยาน, ราชบุรี",C010,TRUE,TRUE,FALSE,,Default,299-301 ถ.ศรีสุริยวงศ์(เยื้องชุมสายโทรศัพท์),ต.หน้าเมือง อ.เมือง,70000,ราชบุรี,base.th,0-3233-8551,"089-761-6169, 080-439-1682, 086-428-1249",,,base.res_partner_category_wholesaler,,
base.res_partner_c010,base.res_partner_1104,กรุงเทพ (ขนส่ง),C010,FALSE,TRUE,FALSE,"เจริญจักรยาน, ราชบุรี",Shipping,เอกชัย ซ.3 ม.ขุมทรัพย์นคร,สาย 3 พุทธมณฑล,,กรุงเทพ,base.th,0-2888-0083,"089-761-6169, 080-439-1682, 086-428-1249",,,base.res_partner_category_wholesaler,,
base.res_partner_c009,base.res_partner_1105,"ซีเคซี เอ็นจิเนียร์ริ่ง แอนด์ คอนสตรัคชั่น(1998), บจก.",C009,TRUE,TRUE,FALSE,,Default,101/2 ม.9 ต.ทุ่งสุขลา,อ.ศรีราชา,20230,ชลบุรี,base.th,,,,,base.res_partner_category_wholesaler,,
base.res_partner_c008,base.res_partner_1106,"ชัยสุพัฒน์, บจก.( ซีเอสพี สตีลเซ็นเตอร์ )",C008,TRUE,TRUE,FALSE,,Default,475 ถ.พระราม 3,แขวงบางโคล่ เขตบางคอแหลม,10120,กรุงเทพ,base.th,0-2291-6314-24,,,,base.res_partner_category_wholesaler,,
base.res_partner_c007,base.res_partner_1107,"ไซเคิลโปรดักส์(สมรักษ์), โรงงาน",C007,TRUE,TRUE,FALSE,,Default,30/2 ม.5 ถ.ซอยสกุลตั้งพัฒนา,เขตทุ่งครุ,,กรุงเทพ,base.th,0-3485-4617-8,"081-810-5450, 081-844-0202",,,base.res_partner_category_wholesaler,,
base.res_partner_c006,base.res_partner_1108,"ชัยกุลกิจ, หจก.",C006,TRUE,TRUE,FALSE,,Default,1/1 ซ.นาคราช ถ.บำรุงเมือง,เขตป้อมปราบฯ,10100,กรุงเทพ,base.th,0-2223-6525,0-2223-2981,,,base.res_partner_category_wholesaler,,
base.res_partner_c005,base.res_partner_1109,"ฉัตรการช่าง แหลมฉบัง, บจก.",C005,TRUE,TRUE,FALSE,,Default,101/1 ม.9 ต.ทุ่งสุขลา,อ.ศรีราชา,,ชลบุรี,base.th,0-3849-0777-9,081-863-6776,,,base.res_partner_category_wholesaler,,
base.res_partner_c004,base.res_partner_1110,"คอทโก้ เมททอลเวอร์คส, บริษัท",C004,TRUE,TRUE,FALSE,,Default,59/7 ม.5 ถ.ประชาอุทิศ,แขวงทุ่งครุ เขตทุ่งครุ,10140,กรุงเทพ,base.th,0-2463-0221-2,084-642-3114,,,base.res_partner_category_wholesaler,,
base.res_partner_c002,base.res_partner_1111,ชิงชัยจักรยาน,C002,TRUE,TRUE,FALSE,,Default,082 ม.1 ถ.คชเสนีย์,ต.ลำนารายณ์ อ.ชัยบาดาล,15130,ลพบุรี,base.th,0-3646-1248,,,,base.res_partner_category_wholesaler,,
base.res_partner_c002,base.res_partner_1112,กรุงเทพ (ขนส่ง),C002,FALSE,TRUE,FALSE,ชิงชัยจักรยาน,Shipping,วณิชบริการ ซ.1 ม.ขุมทรัพย์นคร,สาย 3 ถ.พุทธมณฑล,,กรุงเทพ,base.th,0-2888-0359,,,,base.res_partner_category_wholesaler,,
base.res_partner_c001,base.res_partner_1113,เจริญชัยจักรยาน,C001,TRUE,TRUE,FALSE,,Default,148/2 ถ.ลาดพร้าว,18 แขวงลาดยาว เขตจตุจักร,,กรุงเทพ,base.th,0-2513-5647,0-2938-5885,,,base.res_partner_category_wholesaler,,
base.res_partner_b038,base.res_partner_1114,"บิ๊กซี แฟรี่, บจก. สาขาขอนแก่น",B038,TRUE,TRUE,FALSE,,Default,290/1 หมู่ 17 ต.ในเมือง,อ.เมือง,40000,ขอนแก่น,base.th,,,,,base.res_partner_category_wholesaler,,
base.res_partner_b037,base.res_partner_1115,"บิ๊กซี ซูเปอร์เซ็นเตอร์, บจก. (มหาชน) สาขาที่ 8",B037,TRUE,TRUE,FALSE,,Default,97/11 ชั้น 6 ถ.ราชดำริห์,แขวงลุมพินี เขตปทุมวัน,10330,กรุงเทพ,base.th,,,,,base.res_partner_category_wholesaler,,
base.res_partner_b036,base.res_partner_1116,"บิ๊กซี ซูเปอร์เซ็นเตอร์, บจก. (มหาชน) สาขาระยอง",B036,TRUE,TRUE,FALSE,,Default,97/11 ชั้น 6 ถ.ราชดำริห์,แขวงลุมพินี เขตปทุมวัน,10330,กรุงเทพ,base.th,,,,,base.res_partner_category_wholesaler,,
base.res_partner_b035,base.res_partner_1117,"บิ๊กซี ซูเปอร์เซ็นเตอร์, บจก. (มหาชน) สาขาสุราษฎร์ธานี",B035,TRUE,TRUE,FALSE,,Default,97/11 ชั้น 6 ถ.ราชดำริห์,แขวงลุมพินี เขตปทุมวัน,10330,กรุงเทพ,base.th,,,,,base.res_partner_category_wholesaler,,
base.res_partner_b034,base.res_partner_1118,"บิ๊กซี ซูเปอร์เซ็นเตอร์, บจก. (มหาชน) สาขาอุบลราชธานี",B034,TRUE,TRUE,FALSE,,Default,97/11 ชั้น 6 ถ.ราชดำริห์,แขวงลุมพินี เขตปทุมวัน,10330,กรุงเทพ,base.th,,,,,base.res_partner_category_wholesaler,,
base.res_partner_b033,base.res_partner_1119,"บิ๊กซี ซูเปอร์เซ็นเตอร์, บจก. (มหาชน) สาขาลาดพร้าว 2",B033,TRUE,TRUE,FALSE,,Default,97/11 ชั้น 6 ถนนราชดำริห์ แขวงลุมพินี,เขตปทุมวัน,10330,กรุงเทพ,base.th,,,,,base.res_partner_category_wholesaler,,
